"","V2","V10","V51","V106","V140","V147","V186"
"67753",410,1,3,2,10,2,2
"67754",410,2,2,2,9,2,4
"67755",410,1,2,3,8,3,2
"67756",410,1,2,2,9,2,2
"67757",410,2,3,3,10,2,3
"67758",410,1,4,2,10,3,2
"67759",410,2,4,4,2,3,1
"67760",410,1,3,2,10,2,3
"67761",410,3,1,4,5,3,NA
"67762",410,3,1,4,5,3,NA
"67763",410,3,1,4,10,2,NA
"67764",410,2,2,3,7,1,1
"67765",410,2,3,3,7,1,1
"67766",410,2,2,4,10,2,3
"67767",410,1,4,4,10,3,1
"67768",410,3,4,3,10,1,1
"67769",410,2,3,3,10,1,1
"67770",410,2,3,3,10,1,2
"67771",410,2,3,4,6,2,4
"67772",410,1,4,1,8,1,1
"67773",410,2,3,3,5,2,3
"67774",410,2,1,3,7,2,1
"67775",410,1,3,4,10,1,4
"67776",410,2,2,4,9,1,3
"67777",410,4,2,3,10,2,1
"67778",410,2,1,2,9,2,3
"67779",410,2,3,3,10,1,1
"67780",410,2,3,2,10,3,2
"67781",410,1,4,1,10,3,1
"67782",410,2,NA,3,6,NA,3
"67783",410,2,4,4,7,3,NA
"67784",410,2,2,2,10,3,4
"67785",410,2,3,2,10,3,2
"67786",410,2,4,3,10,2,3
"67787",410,2,4,4,9,3,1
"67788",410,2,3,3,10,3,3
"67789",410,2,3,2,10,3,1
"67790",410,2,4,3,5,2,1
"67791",410,2,2,3,10,2,2
"67792",410,2,2,3,8,1,3
"67793",410,3,1,3,6,1,3
"67794",410,2,2,2,9,2,3
"67795",410,2,2,3,10,3,3
"67796",410,2,3,2,9,1,3
"67797",410,2,2,3,10,1,3
"67798",410,3,1,3,9,1,1
"67799",410,2,3,3,10,3,3
"67800",410,2,3,2,7,2,1
"67801",410,2,2,2,9,3,2
"67802",410,2,2,3,8,3,3
"67803",410,2,3,3,10,1,1
"67804",410,2,2,3,9,2,3
"67805",410,2,2,2,8,2,3
"67806",410,3,2,3,9,2,3
"67807",410,2,2,3,8,3,3
"67808",410,2,2,3,7,3,NA
"67809",410,2,2,3,8,3,NA
"67810",410,2,3,2,10,2,NA
"67811",410,1,4,3,8,3,3
"67812",410,2,2,3,9,3,NA
"67813",410,2,2,2,8,3,3
"67814",410,3,2,3,7,1,NA
"67815",410,2,3,3,10,3,2
"67816",410,3,2,3,10,2,2
"67817",410,2,2,2,10,3,3
"67818",410,2,2,3,9,3,3
"67819",410,2,3,3,10,3,3
"67820",410,2,2,3,8,1,3
"67821",410,1,3,3,10,1,2
"67822",410,1,3,2,8,1,3
"67823",410,1,2,2,8,1,3
"67824",410,2,2,4,6,3,NA
"67825",410,2,3,3,7,3,3
"67826",410,2,1,3,9,3,2
"67827",410,1,2,3,10,1,3
"67828",410,3,3,3,8,3,3
"67829",410,2,2,3,6,3,3
"67830",410,2,4,2,8,3,1
"67831",410,1,1,1,10,1,1
"67832",410,2,2,3,9,2,NA
"67833",410,2,2,4,8,3,3
"67834",410,2,3,3,8,3,2
"67835",410,2,2,3,10,3,3
"67836",410,3,2,3,7,2,3
"67837",410,2,3,3,9,3,3
"67838",410,2,2,3,9,1,3
"67839",410,2,3,3,9,3,2
"67840",410,2,3,2,10,1,1
"67841",410,2,4,3,10,3,3
"67842",410,3,3,3,10,2,NA
"67843",410,2,3,2,9,2,2
"67844",410,2,4,3,10,1,3
"67845",410,2,2,3,6,3,1
"67846",410,2,3,2,10,2,2
"67847",410,1,2,2,10,1,2
"67848",410,1,3,2,8,2,3
"67849",410,2,1,2,7,2,4
"67850",410,2,2,3,9,2,2
"67851",410,2,3,2,8,2,2
"67852",410,2,2,2,10,2,2
"67853",410,2,3,2,8,3,3
"67854",410,2,3,4,6,3,NA
"67855",410,1,2,2,5,1,3
"67856",410,2,3,2,7,1,3
"67857",410,2,2,3,7,1,NA
"67858",410,1,3,2,10,1,1
"67859",410,2,3,2,10,3,2
"67860",410,1,2,2,10,1,2
"67861",410,2,3,2,9,1,3
"67862",410,2,4,3,9,1,2
"67863",410,3,3,4,8,2,2
"67864",410,2,3,2,10,3,2
"67865",410,1,3,3,10,1,2
"67866",410,2,3,3,9,1,2
"67867",410,2,2,3,7,1,2
"67868",410,2,3,1,9,2,1
"67869",410,1,3,2,10,1,4
"67870",410,2,2,2,9,1,3
"67871",410,2,3,2,9,NA,4
"67872",410,2,3,3,10,1,3
"67873",410,1,3,3,10,1,4
"67874",410,2,2,NA,8,2,2
"67875",410,2,3,3,9,1,1
"67876",410,2,3,3,9,2,3
"67877",410,2,3,3,10,1,4
"67878",410,2,2,2,9,1,1
"67879",410,2,2,3,7,1,3
"67880",410,2,3,2,9,2,4
"67881",410,2,3,3,8,2,4
"67882",410,1,3,2,9,1,4
"67883",410,2,2,2,9,2,3
"67884",410,1,3,3,6,1,3
"67885",410,2,3,3,6,1,3
"67886",410,3,2,2,9,1,3
"67887",410,2,3,3,7,2,3
"67888",410,2,3,3,8,3,3
"67889",410,2,3,3,8,3,3
"67890",410,2,2,4,7,2,4
"67891",410,3,3,4,7,2,3
"67892",410,2,3,3,5,2,3
"67893",410,1,3,3,7,2,3
"67894",410,2,3,3,7,2,3
"67895",410,1,3,2,6,1,4
"67896",410,3,2,3,9,2,3
"67897",410,2,1,3,9,2,NA
"67898",410,2,2,3,8,1,3
"67899",410,2,3,3,7,2,3
"67900",410,2,3,3,9,1,3
"67901",410,2,2,3,10,2,1
"67902",410,2,3,3,7,3,3
"67903",410,2,1,3,9,NA,NA
"67904",410,2,3,3,9,3,2
"67905",410,2,3,2,8,2,1
"67906",410,2,4,2,3,2,3
"67907",410,2,1,3,9,1,2
"67908",410,2,3,3,10,1,NA
"67909",410,2,2,3,10,1,2
"67910",410,1,2,3,10,1,2
"67911",410,1,3,4,10,1,1
"67912",410,2,4,2,10,1,3
"67913",410,1,4,1,5,1,2
"67914",410,2,3,3,8,2,1
"67915",410,1,2,3,10,1,4
"67916",410,3,2,3,7,1,3
"67917",410,2,4,3,8,3,3
"67918",410,2,4,3,8,1,3
"67919",410,2,3,2,8,2,4
"67920",410,2,3,3,7,2,4
"67921",410,1,3,3,10,1,4
"67922",410,2,4,4,10,1,4
"67923",410,2,2,3,9,3,3
"67924",410,2,4,2,8,3,3
"67925",410,2,3,3,7,2,3
"67926",410,2,3,3,5,3,3
"67927",410,2,2,3,10,3,3
"67928",410,2,2,3,10,1,2
"67929",410,2,3,3,10,2,3
"67930",410,1,3,2,7,2,3
"67931",410,2,3,3,10,1,1
"67932",410,2,4,2,9,2,3
"67933",410,2,3,2,9,2,NA
"67934",410,3,3,3,9,2,2
"67935",410,2,2,3,10,2,1
"67936",410,2,4,3,10,3,2
"67937",410,3,3,3,7,2,3
"67938",410,2,4,2,8,2,2
"67939",410,2,2,4,7,2,NA
"67940",410,3,2,2,6,2,3
"67941",410,2,2,3,7,3,NA
"67942",410,2,4,2,8,2,4
"67943",410,2,2,3,9,2,2
"67944",410,2,2,3,7,3,NA
"67945",410,4,3,2,8,1,4
"67946",410,1,4,2,8,2,4
"67947",410,2,2,3,8,2,3
"67948",410,2,3,2,8,3,4
"67949",410,1,2,2,10,2,1
"67950",410,1,2,3,10,3,3
"67951",410,1,3,3,10,2,4
"67952",410,2,3,3,9,2,4
"67953",410,3,2,3,7,1,NA
"67954",410,2,3,4,10,1,2
"67955",410,3,3,3,7,2,2
"67956",410,2,3,2,10,1,1
"67957",410,2,1,3,9,2,3
"67958",410,2,1,1,6,3,4
"67959",410,2,3,3,10,2,2
"67960",410,2,2,3,10,3,3
"67961",410,2,2,3,7,2,3
"67962",410,2,2,4,10,3,3
"67963",410,2,2,4,10,3,2
"67964",410,2,4,2,10,3,2
"67965",410,2,3,3,9,2,2
"67966",410,2,2,3,10,3,2
"67967",410,2,2,4,10,3,3
"67968",410,2,3,3,8,2,3
"67969",410,3,4,3,10,2,1
"67970",410,4,1,3,9,2,3
"67971",410,1,3,3,10,1,2
"67972",410,2,3,3,8,2,3
"67973",410,2,2,3,10,3,3
"67974",410,2,4,3,10,3,3
"67975",410,2,3,2,7,3,3
"67976",410,2,2,2,7,2,4
"67977",410,2,2,3,8,3,1
"67978",410,1,4,4,10,2,1
"67979",410,2,3,2,8,1,3
"67980",410,2,3,2,10,2,1
"67981",410,2,1,3,10,1,3
"67982",410,2,2,2,10,1,1
"67983",410,2,2,2,9,1,3
"67984",410,2,3,2,10,1,3
"67985",410,2,2,2,10,2,1
"67986",410,3,2,3,7,2,2
"67987",410,2,2,3,5,2,2
"67988",410,2,3,3,9,2,1
"67989",410,2,3,2,10,2,3
"67990",410,2,4,3,10,3,3
"67991",410,2,3,3,9,2,1
"67992",410,1,4,3,10,2,2
"67993",410,2,4,2,7,3,1
"67994",410,1,3,3,10,1,3
"67995",410,1,3,2,10,1,2
"67996",410,1,1,3,7,2,3
"67997",410,2,3,3,10,2,4
"67998",410,2,3,3,10,2,3
"67999",410,1,3,2,10,3,2
"68000",410,2,2,2,9,2,2
"68001",410,2,2,2,8,3,3
"68002",410,2,4,2,8,3,3
"68003",410,2,3,3,10,3,3
"68004",410,2,2,3,9,3,4
"68005",410,3,4,3,9,1,4
"68006",410,2,3,2,6,2,4
"68007",410,2,3,3,10,1,3
"68008",410,2,3,3,7,3,2
"68009",410,3,2,3,7,2,2
"68010",410,2,1,NA,10,3,3
"68011",410,2,2,1,10,2,1
"68012",410,2,3,2,8,1,2
"68013",410,2,3,4,9,2,2
"68014",410,2,3,2,8,1,2
"68015",410,1,2,3,9,1,3
"68016",410,2,3,2,9,1,3
"68017",410,2,4,3,10,3,4
"68018",410,1,1,2,10,2,4
"68019",410,2,1,4,10,2,2
"68020",410,1,3,3,10,2,1
"68021",410,2,3,4,10,3,3
"68022",410,2,3,3,6,3,NA
"68023",410,3,1,4,10,1,2
"68024",410,2,3,2,10,2,4
"68025",410,1,3,2,10,3,3
"68026",410,2,3,2,9,1,1
"68027",410,2,3,4,8,1,NA
"68028",410,2,2,3,7,3,3
"68029",410,2,3,2,10,3,3
"68030",410,2,2,3,8,2,1
"68031",410,2,3,4,7,3,NA
"68032",410,2,3,3,10,2,2
"68033",410,2,2,4,8,3,4
"68034",410,2,3,2,10,3,2
"68035",410,2,2,3,10,3,2
"68036",410,2,1,3,10,2,2
"68037",410,3,2,3,8,2,NA
"68038",410,2,3,2,10,2,3
"68039",410,2,3,2,10,3,1
"68040",410,2,3,2,9,3,2
"68041",410,2,3,4,7,3,4
"68042",410,2,3,3,10,2,3
"68043",410,2,3,2,5,2,1
"68044",410,1,3,2,9,1,2
"68045",410,2,4,3,8,2,3
"68046",410,4,3,4,3,2,1
"68047",410,1,1,4,8,3,3
"68048",410,2,3,3,6,2,4
"68049",410,2,3,4,7,3,3
"68050",410,1,3,1,10,1,4
"68051",410,2,3,4,6,1,1
"68052",410,2,3,2,9,1,2
"68053",410,2,3,3,8,3,2
"68054",410,2,3,4,7,3,1
"68055",410,2,3,3,9,1,1
"68056",410,2,2,3,8,3,1
"68057",410,3,3,3,10,3,1
"68058",410,2,3,1,NA,NA,1
"68059",410,2,3,2,8,1,3
"68060",410,2,2,2,6,2,4
"68061",410,2,3,4,7,2,3
"68062",410,1,2,3,8,2,1
"68063",410,2,3,2,9,2,2
"68064",410,2,2,2,10,2,1
"68065",410,2,2,3,6,1,1
"68066",410,2,4,3,10,3,1
"68067",410,2,3,2,7,2,3
"68068",410,2,3,3,2,2,1
"68069",410,1,3,3,8,1,1
"68070",410,1,4,4,7,3,1
"68071",410,2,2,2,5,2,1
"68072",410,2,4,2,10,3,3
"68073",410,1,2,2,10,1,4
"68074",410,2,3,2,7,3,3
"68075",410,2,3,2,7,2,3
"68076",410,2,4,4,10,1,4
"68077",410,3,3,2,9,3,4
"68078",410,1,2,2,10,3,1
"68079",410,2,4,1,6,1,1
"68080",410,3,1,4,10,3,4
"68081",410,1,2,2,9,1,4
"68082",410,2,3,4,5,2,NA
"68083",410,2,4,1,5,2,NA
"68084",410,1,4,4,5,1,3
"68085",410,1,3,3,8,2,3
"68086",410,3,2,3,7,2,1
"68087",410,2,3,4,10,2,1
"68088",410,2,2,4,8,1,NA
"68089",410,3,2,2,10,2,4
"68090",410,2,1,2,7,1,NA
"68091",410,1,2,2,10,3,NA
"68092",410,3,4,4,7,2,2
"68093",410,4,2,3,7,2,4
"68094",410,2,2,3,6,2,3
"68095",410,2,2,3,8,3,2
"68096",410,2,3,4,9,2,1
"68097",410,2,3,4,7,2,3
"68098",410,4,3,3,6,2,NA
"68099",410,2,3,4,7,2,NA
"68100",410,2,4,2,5,3,NA
"68101",410,2,2,4,7,1,NA
"68102",410,2,3,3,7,3,4
"68103",410,2,2,4,7,3,2
"68104",410,2,4,3,8,3,1
"68105",410,2,2,3,6,3,2
"68106",410,2,3,4,9,3,4
"68107",410,1,2,2,9,3,1
"68108",410,1,2,4,7,3,3
"68109",410,2,3,3,9,3,NA
"68110",410,2,2,1,8,1,NA
"68111",410,2,4,3,10,3,NA
"68112",410,2,4,4,8,3,4
"68113",410,2,3,3,8,2,1
"68114",410,1,3,3,10,3,NA
"68115",410,2,3,3,9,1,NA
"68116",410,1,3,NA,7,2,3
"68117",410,2,2,4,7,3,4
"68118",410,3,2,4,10,3,4
"68119",410,2,4,2,7,2,2
"68120",410,2,2,2,10,1,2
"68121",410,2,2,3,8,2,2
"68122",410,2,4,4,7,3,3
"68123",410,2,2,4,6,3,3
"68124",410,3,3,4,10,2,4
"68125",410,2,3,4,3,2,1
"68126",410,1,3,3,10,1,4
"68127",410,2,3,3,8,3,2
"68128",410,2,3,2,8,NA,2
"68129",410,1,3,2,10,2,2
"68130",410,2,3,2,10,2,4
"68131",410,2,4,4,7,3,3
"68132",410,2,4,2,7,2,2
"68133",410,2,2,3,3,2,2
"68134",410,2,3,3,10,2,NA
"68135",410,2,4,3,10,3,2
"68136",410,2,2,3,7,3,4
"68137",410,2,1,2,10,2,NA
"68138",410,2,3,2,10,3,1
"68139",410,2,2,2,10,2,2
"68140",410,2,3,2,10,2,3
"68141",410,2,2,3,10,3,3
"68142",410,1,2,2,7,NA,1
"68143",410,2,2,3,8,1,2
"68144",410,2,4,3,10,1,3
"68145",410,2,1,3,10,1,3
"68146",410,1,4,3,10,1,1
"68147",410,2,3,3,10,1,3
"68148",410,2,2,2,9,1,2
"68149",410,1,3,3,10,1,3
"68150",410,1,2,2,10,1,1
"68151",410,2,2,3,8,1,4
"68152",410,2,1,4,7,2,3
"68153",410,2,1,3,9,2,3
"68154",410,2,2,2,7,3,3
"68155",410,2,3,4,7,2,3
"68156",410,2,3,3,9,1,3
"68157",410,1,4,2,10,1,1
"68158",410,3,3,2,9,3,2
"68159",410,2,1,3,9,1,4
"68160",410,2,1,2,10,1,NA
"68161",410,2,3,3,10,3,2
"68162",410,2,2,2,8,2,NA
"68163",410,3,2,2,10,1,2
"68164",410,2,2,2,9,2,2
"68165",410,2,2,4,10,3,3
"68166",410,2,3,3,NA,2,4
"68167",410,2,4,2,8,2,1
"68168",410,2,2,2,8,1,2
"68169",410,2,3,1,10,2,2
"68170",410,1,3,3,9,1,1
"68171",410,2,3,2,7,2,3
"68172",410,2,3,2,9,1,1
"68173",410,3,2,3,4,3,3
"68174",410,2,4,2,10,1,1
"68175",410,2,2,3,8,2,4
"68176",410,2,2,2,9,1,2
"68177",410,2,1,4,8,1,NA
"68178",410,3,1,3,10,3,3
"68179",410,2,1,2,6,1,1
"68180",410,2,3,3,9,2,2
"68181",410,2,3,2,10,2,3
"68182",410,2,4,3,8,1,4
"68183",410,1,1,2,10,3,2
"68184",410,2,3,3,7,3,3
"68185",410,2,3,3,10,3,2
"68186",410,2,2,3,8,3,3
"68187",410,2,2,2,10,3,2
"68188",410,2,2,2,4,3,2
"68189",410,2,1,3,10,3,1
"68190",410,1,3,3,3,2,2
"68191",410,2,4,4,10,1,1
"68192",410,1,1,2,7,2,3
"68193",410,2,2,2,10,2,2
"68194",410,2,2,2,10,1,1
"68195",410,2,3,2,6,3,2
"68196",410,2,3,3,9,2,1
"68197",410,2,2,4,10,1,NA
"68198",410,2,3,3,9,2,NA
"68199",410,2,2,3,7,2,3
"68200",410,2,3,3,9,2,1
"68201",410,2,3,3,9,1,1
"68202",410,2,3,3,9,3,1
"68203",410,2,3,3,5,2,NA
"68204",410,3,2,3,8,3,4
"68205",410,3,2,2,9,2,3
"68206",410,3,2,3,8,3,NA
"68207",410,4,2,3,9,3,NA
"68208",410,2,3,3,9,1,1
"68209",410,2,3,3,9,1,1
"68210",410,2,3,3,8,1,1
"68211",410,2,3,3,9,1,1
"68212",410,2,3,3,9,NA,1
"68213",410,2,3,3,8,1,1
"68214",410,2,3,3,9,NA,1
"68215",410,2,3,3,8,1,1
"68216",410,2,NA,3,9,2,1
"68217",410,2,3,3,9,3,1
"68218",410,2,3,3,8,3,1
"68219",410,2,3,3,9,1,1
"68220",410,2,3,3,9,1,1
"68221",410,2,3,3,9,3,1
"68222",410,2,3,3,8,3,1
"68223",410,2,3,3,9,1,1
"68224",410,2,3,3,9,1,1
"68225",410,2,3,3,8,3,1
"68226",410,2,3,3,5,2,2
"68227",410,2,3,2,8,1,NA
"68228",410,2,2,4,5,3,2
"68229",410,2,2,3,8,2,2
"68230",410,2,2,2,8,1,NA
"68231",410,2,2,2,8,1,NA
"68232",410,2,3,2,8,1,3
"68233",410,2,3,3,8,1,2
"68234",410,2,3,3,6,2,3
"68235",410,1,2,3,7,2,3
"68236",410,2,3,4,6,3,3
"68237",410,2,2,1,6,2,2
"68238",410,2,2,2,7,3,3
"68239",410,2,2,2,7,1,3
"68240",410,2,4,3,9,1,2
"68241",410,NA,2,2,8,1,3
"68242",410,2,2,2,10,2,1
"68243",410,2,2,3,5,3,NA
"68244",410,1,2,2,5,3,1
"68245",410,2,2,2,7,NA,3
"68246",410,4,2,4,5,1,NA
"68247",410,2,2,4,7,2,3
"68248",410,2,3,3,9,3,3
"68249",410,3,3,3,9,2,1
"68250",410,2,4,3,7,3,3
"68251",410,2,4,3,8,3,4
"68252",410,2,4,3,10,3,4
"68253",410,4,4,1,5,3,NA
"68254",410,2,4,3,10,3,NA
"68255",410,2,2,3,10,3,NA
"68256",410,3,2,4,7,1,3
"68257",410,1,3,2,10,2,1
"68258",410,2,3,3,8,2,3
"68259",410,2,3,2,8,NA,1
"68260",410,2,4,2,9,3,3
"68261",410,2,2,2,10,3,3
"68262",410,2,1,3,9,3,2
"68263",410,2,4,3,10,2,2
"68264",410,2,4,3,8,1,1
"68265",410,2,2,2,10,2,3
"68266",410,2,3,3,9,2,2
"68267",410,2,2,2,6,2,3
"68268",410,2,NA,3,5,2,2
"68269",410,2,3,3,9,3,4
"68270",410,2,2,3,6,2,2
"68271",410,2,2,2,10,1,1
"68272",410,2,3,3,9,3,1
"68273",410,2,2,3,10,3,4
"68274",410,2,1,2,10,1,2
"68275",410,2,1,2,9,1,2
"68276",410,2,3,2,9,2,2
"68277",410,2,3,3,10,2,1
"68278",410,2,3,2,5,2,NA
"68279",410,2,2,2,10,2,3
"68280",410,2,1,3,9,2,NA
"68281",410,2,4,2,6,3,2
"68282",410,2,3,2,9,3,NA
"68283",410,3,2,4,10,2,2
"68284",410,2,3,3,10,1,3
"68285",410,2,3,3,8,3,3
"68286",410,2,3,3,8,2,2
"68287",410,1,2,3,7,2,NA
"68288",410,1,1,NA,8,2,NA
"68289",410,2,3,3,9,1,1
"68290",410,2,4,2,10,1,2
"68291",410,2,2,3,10,2,4
"68292",410,2,2,2,8,2,3
"68293",410,2,2,3,5,2,4
"68294",410,3,2,2,1,1,4
"68295",410,2,3,2,8,2,2
"68296",410,2,3,2,8,3,2
"68297",410,2,2,3,10,2,3
"68298",410,2,2,3,7,2,3
"68299",410,2,2,4,10,3,4
"68300",410,2,2,3,7,2,3
"68301",410,3,2,4,6,3,3
"68302",410,2,4,3,10,2,2
"68303",410,2,2,3,8,3,NA
"68304",410,2,3,2,10,2,3
"68305",410,2,3,3,9,3,1
"68306",410,2,4,3,8,3,1
"68307",410,2,4,2,9,3,3
"68308",410,2,4,2,10,2,2
"68309",410,3,2,3,8,2,2
"68310",410,2,2,3,8,1,3
"68311",410,2,2,3,8,2,2
"68312",410,2,1,3,6,2,3
"68313",410,2,1,3,6,1,4
"68314",410,3,2,3,9,1,2
"68315",410,2,2,3,9,2,1
"68316",410,2,2,3,6,1,2
"68317",410,1,2,2,8,1,3
"68318",410,2,3,2,10,2,2
"68319",410,2,3,3,10,3,1
"68320",410,1,2,3,8,3,2
"68321",410,2,2,2,9,1,1
"68322",410,1,4,3,9,2,3
"68323",410,2,2,2,9,3,2
"68324",410,3,2,3,9,3,2
"68325",410,2,2,2,9,3,2
"68326",410,2,2,3,7,2,2
"68327",410,2,2,2,4,2,2
"68328",410,2,2,4,8,3,2
"68329",410,3,3,1,2,3,3
"68330",410,2,1,4,9,2,NA
"68331",410,2,2,3,7,1,NA
"68332",410,2,2,3,10,1,4
"68333",410,2,2,3,6,2,NA
"68334",410,1,2,3,9,1,4
"68335",410,4,4,4,10,3,4
"68336",410,3,2,4,6,3,3
"68337",410,2,4,2,10,3,3
"68338",410,2,3,4,6,3,3
"68339",410,3,2,4,7,2,2
"68340",410,2,2,3,10,3,3
"68341",410,1,2,3,10,1,4
"68342",410,2,3,3,8,3,3
"68343",410,2,4,4,10,1,3
"68344",410,2,1,2,10,2,4
"68345",410,2,2,3,6,1,NA
"68346",410,2,2,2,10,1,2
"68347",410,2,2,3,9,1,2
"68348",410,2,1,2,5,2,NA
"68349",410,2,2,2,8,1,NA
"68350",410,3,2,3,8,3,3
"68351",410,2,4,2,10,2,1
"68352",410,1,NA,3,10,1,3
"68353",410,2,2,3,8,3,2
"68354",410,2,3,2,8,3,3
"68355",410,2,3,2,9,1,3
"68356",410,2,3,2,9,2,2
"68357",410,1,4,3,10,3,2
"68358",410,3,2,4,10,3,3
"68359",410,2,3,1,10,1,2
"68360",410,2,4,1,10,3,4
"68361",410,2,2,3,6,2,2
"68362",410,2,3,3,8,2,4
"68363",410,2,NA,3,10,2,2
"68364",410,2,3,2,8,1,3
"68365",410,2,1,2,6,2,4
"68366",410,2,3,2,7,3,1
"68367",410,2,4,2,6,2,1
"68368",410,2,3,2,9,2,NA
"68369",410,2,3,3,9,2,1
"68370",410,3,3,3,8,3,2
"68371",410,2,1,3,10,3,3
"68372",410,2,2,2,9,2,2
"68373",410,2,2,3,10,3,1
"68374",410,2,2,3,9,3,2
"68375",410,2,2,3,8,2,4
"68376",410,2,3,3,9,2,2
"68377",410,1,4,2,9,2,2
"68378",410,2,3,3,8,3,2
"68379",410,2,4,4,7,3,3
"68380",410,2,2,2,10,3,1
"68381",410,3,3,3,10,3,4
"68382",410,2,4,4,10,3,1
"68383",410,2,2,2,10,2,1
"68384",410,2,1,3,6,1,3
"68385",410,2,3,3,8,1,3
"68386",410,2,2,3,10,1,2
"68387",410,2,4,4,10,1,1
"68388",410,2,3,2,10,1,2
"68389",410,2,2,2,9,3,3
"68390",410,1,2,2,7,1,3
"68391",410,2,3,2,NA,NA,2
"68392",410,1,3,NA,8,3,3
"68393",410,2,3,2,8,1,NA
"68394",410,2,2,2,9,1,2
"68395",410,2,NA,3,10,3,NA
"68396",410,1,3,3,7,1,2
"68397",410,2,3,3,9,3,2
"68398",410,2,1,3,10,2,2
"68399",410,2,3,4,10,3,3
"68400",410,2,3,2,7,2,1
"68401",410,3,3,2,10,2,1
"68402",410,2,3,4,10,3,NA
"68403",410,3,4,3,10,3,3
"68404",410,2,4,4,10,3,2
"68405",410,2,2,2,10,3,1
"68406",410,2,2,3,10,1,4
"68407",410,2,3,2,9,3,3
"68408",410,3,4,2,10,2,3
"68409",410,2,3,2,9,2,3
"68410",410,2,2,3,10,1,4
"68411",410,2,3,2,10,1,2
"68412",410,2,2,3,7,1,3
"68413",410,2,3,3,8,3,1
"68414",410,2,3,2,8,2,2
"68415",410,2,2,3,6,1,3
"68416",410,2,2,2,8,2,1
"68417",410,2,3,3,5,2,4
"68418",410,2,2,3,7,2,3
"68419",410,2,2,3,5,3,3
"68420",410,2,2,3,9,2,3
"68421",410,2,2,2,10,3,1
"68422",410,1,1,2,7,2,2
"68423",410,2,2,2,10,3,2
"68424",410,2,3,3,8,1,3
"68425",410,2,3,2,10,1,2
"68426",410,2,3,4,6,3,4
"68427",410,2,2,3,10,2,4
"68428",410,2,4,2,10,2,1
"68429",410,1,2,2,8,1,3
"68430",410,3,2,3,8,1,2
"68431",410,3,2,4,10,3,1
"68432",410,2,2,2,8,1,4
"68433",410,2,2,3,6,3,2
"68434",410,1,2,2,10,1,3
"68435",410,2,3,3,10,3,3
"68436",410,2,4,3,9,1,1
"68437",410,2,1,4,10,3,1
"68438",410,2,3,3,8,2,2
"68439",410,3,2,3,10,3,2
"68440",410,2,3,2,10,2,3
"68441",410,2,4,2,10,3,1
"68442",410,2,4,2,9,2,3
"68443",410,2,3,2,7,2,3
"68444",410,2,3,2,7,2,3
"68445",410,1,3,3,10,1,NA
"68446",410,2,4,3,2,2,2
"68447",410,2,3,3,10,3,4
"68448",410,2,3,NA,6,3,NA
"68449",410,2,3,3,5,2,3
"68450",410,2,2,2,10,2,1
"68451",410,3,1,4,1,2,NA
"68452",410,2,3,3,6,2,NA
"68453",410,2,2,2,8,1,3
"68454",410,2,2,2,7,3,3
"68455",410,2,4,2,7,1,1
"68456",410,1,4,3,10,3,1
"68457",410,2,2,2,10,3,2
"68458",410,2,NA,3,10,1,1
"68459",410,2,4,2,8,3,3
"68460",410,1,3,3,9,1,4
"68461",410,2,3,3,10,1,2
"68462",410,3,2,4,10,3,2
"68463",410,2,3,2,9,1,1
"68464",410,2,4,3,9,2,NA
"68465",410,3,2,4,3,2,NA
"68466",410,2,2,3,8,3,4
"68467",410,3,2,2,10,3,3
"68468",410,2,2,2,9,2,3
"68469",410,1,4,2,7,3,4
"68470",410,1,2,2,9,2,4
"68471",410,2,3,2,8,2,3
"68472",410,1,2,2,8,3,3
"68473",410,2,2,2,8,2,3
"68474",410,2,2,2,7,1,4
"68475",410,2,3,2,10,1,2
"68476",410,2,3,2,7,2,3
"68477",410,1,2,2,8,3,4
"68478",410,2,2,2,7,3,2
"68479",410,2,3,3,7,3,3
"68480",410,1,3,3,7,3,3
"68481",410,2,2,3,10,3,2
"68482",410,2,2,3,10,3,2
"68483",410,2,NA,2,10,2,1
"68484",410,1,2,2,8,3,2
"68485",410,2,3,2,8,1,3
"68486",410,1,3,3,5,3,NA
"68487",410,2,3,3,8,2,4
"68488",410,2,2,2,8,1,3
"68489",410,2,2,3,9,2,3
"68490",410,2,3,2,7,2,1
"68491",410,2,4,2,6,1,NA
"68492",410,1,4,2,10,1,3
"68493",410,3,3,3,8,3,2
"68494",410,2,2,4,10,3,2
"68495",410,2,3,2,10,2,3
"68496",410,2,2,3,9,2,1
"68497",410,2,3,3,7,2,2
"68498",410,2,4,2,10,2,1
"68499",410,1,4,4,10,3,2
"68500",410,2,3,2,8,2,1
"68501",410,1,4,2,9,3,1
"68502",410,2,3,4,7,2,3
"68503",410,3,1,2,4,2,3
"68504",410,2,2,2,10,3,1
"68505",410,2,3,3,9,2,3
"68506",410,2,4,3,9,1,3
"68507",410,2,3,1,10,3,4
"68508",410,2,3,3,10,1,3
"68509",410,1,2,3,10,1,3
"68510",410,2,2,2,10,2,3
"68511",410,2,3,4,10,1,1
"68512",410,2,2,3,8,2,NA
"68513",410,2,2,2,7,1,2
"68514",410,1,1,2,8,3,2
"68515",410,2,1,2,9,3,2
"68516",410,2,1,2,8,2,2
"68517",410,2,2,2,7,1,2
"68518",410,3,2,3,10,3,1
"68519",410,1,3,2,10,2,4
"68520",410,2,2,2,10,2,2
"68521",410,2,3,3,8,2,1
"68522",410,2,2,2,7,2,NA
